ProductID,Category,Sub-Category,NumberOfCustomers,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost,cluster
OFF-SU-10004249,Office Supplies,Supplies,2,173.124,6,-5.795999999999999,16.11,1
OFF-SU-10004261,Office Supplies,Supplies,4,217.224,14,45.8584,22.25,1
OFF-SU-10004279,Office Supplies,Supplies,5,565.11,15,-54.53999999999999,46.78,1
OFF-SU-10004283,Office Supplies,Supplies,2,255.255,8,58.455000000000005,17.46,1
OFF-SU-10004290,Office Supplies,Supplies,3,45.144,7,10.1916,3.63,1
OFF-SU-10004299,Office Supplies,Supplies,4,619.875,19,-13.96499999999999,56.71,1
OFF-SU-10004304,Office Supplies,Supplies,4,242.697,14,-44.163,17.96,1
OFF-SU-10004306,Office Supplies,Supplies,10,1842.6579,51,-157.05210000000002,188.85,1
OFF-SU-10004316,Office Supplies,Supplies,5,683.212,28,-176.94799999999998,70.64999999999999,1
OFF-SU-10004317,Office Supplies,Supplies,1,19.344,2,-15.976,1.17,1
OFF-SU-10004361,Office Supplies,Supplies,7,607.64,25,55.14,92.77,1
OFF-SU-10004373,Office Supplies,Supplies,1,43.38,2,12.12,2.32,1
OFF-SU-10004401,Office Supplies,Supplies,4,896.064,20,246.864,121.87,1
OFF-SU-10004434,Office Supplies,Supplies,1,76.8924,4,-52.3476,7.6,1
OFF-SU-10004435,Office Supplies,Supplies,3,492.69,11,167.31,32.35,1
OFF-SU-10004446,Office Supplies,Supplies,9,460.704,37,126.714,58.83,1
OFF-SU-10004452,Office Supplies,Supplies,3,198.0,15,53.099999999999994,37.74,1
OFF-SU-10004461,Office Supplies,Supplies,3,327.327,10,53.727,20.58,1
OFF-SU-10004462,Office Supplies,Supplies,2,150.294,8,-5.7059999999999995,25.92,1
OFF-SU-10004480,Office Supplies,Supplies,5,644.4000000000001,30,276.6,56.94,1
OFF-SU-10004481,Office Supplies,Supplies,5,418.04,16,21.24,25.15,1
OFF-SU-10004496,Office Supplies,Supplies,5,406.47,17,89.25,58.41,1
OFF-SU-10004497,Office Supplies,Supplies,4,379.7925,22,134.2725,81.67,1
OFF-SU-10004498,Office Supplies,Supplies,7,236.992,20,-12.88,25.28,1
OFF-SU-10004514,Office Supplies,Supplies,1,27.3,1,6.81,2.86,1
OFF-SU-10004524,Office Supplies,Supplies,6,814.275,28,-155.925,110.9,1
OFF-SU-10004575,Office Supplies,Supplies,3,172.41,7,17.22,17.89,1
OFF-SU-10004589,Office Supplies,Supplies,2,139.872,4,29.712000000000003,10.46,1
OFF-SU-10004627,Office Supplies,Supplies,3,395.67,11,86.79,69.59,1
OFF-SU-10004630,Office Supplies,Supplies,2,157.824,4,5.904,35.010000000000005,1
OFF-SU-10004643,Office Supplies,Supplies,6,923.52,34,187.08,74.07,1
OFF-SU-10004650,Office Supplies,Supplies,8,600.384,32,68.064,40.61,1
OFF-SU-10004655,Office Supplies,Supplies,5,590.1,21,141.54,80.69,1
OFF-SU-10004658,Office Supplies,Supplies,6,264.0,14,51.2,25.62,1
OFF-SU-10004659,Office Supplies,Supplies,2,231.36,12,39.12,19.08,1
OFF-SU-10004661,Office Supplies,Supplies,5,102.0,13,20.23,21.15,1
OFF-SU-10004662,Office Supplies,Supplies,14,1599.324,73,559.724,154.94,1
OFF-SU-10004663,Office Supplies,Supplies,7,454.608,27,157.068,53.21,1
OFF-SU-10004664,Office Supplies,Supplies,4,166.056,23,33.1298,10.88,1
OFF-SU-10004691,Office Supplies,Supplies,4,258.18,13,115.83,18.36,1
OFF-SU-10004696,Office Supplies,Supplies,5,615.903,18,-219.477,61.05,1
OFF-SU-10004705,Office Supplies,Supplies,5,187.9857,20,-5.8143,11.86,1
OFF-SU-10004711,Office Supplies,Supplies,4,264.192,10,-2.8080000000000007,36.62,1
OFF-SU-10004727,Office Supplies,Supplies,3,112.5,6,6.300000000000001,11.85,1
OFF-SU-10004737,Office Supplies,Supplies,3,88.92,13,24.0084,11.01,1
OFF-SU-10004762,Office Supplies,Supplies,1,41.49,3,7.02,1.85,1
OFF-SU-10004766,Office Supplies,Supplies,8,780.0468,20,256.8468,113.16,1
OFF-SU-10004768,Office Supplies,Supplies,3,35.587999999999994,7,7.462,4.57,1
OFF-SU-10004771,Office Supplies,Supplies,2,92.52,9,36.9,16.24,1
OFF-SU-10004780,Office Supplies,Supplies,5,242.112,12,-14.928,18.39,1
OFF-SU-10004782,Office Supplies,Supplies,7,179.14,24,37.18,20.35,1
OFF-SU-10004784,Office Supplies,Supplies,1,49.284,2,-0.036,3.48,1
OFF-SU-10004791,Office Supplies,Supplies,1,111.72,4,37.92,12.58,1
OFF-SU-10004794,Office Supplies,Supplies,7,683.856,28,1.215999999999994,82.36,1
OFF-SU-10004799,Office Supplies,Supplies,1,31.68,9,-30.24,1.23,1
OFF-SU-10004802,Office Supplies,Supplies,1,26.874,1,1.314,6.62,1
OFF-SU-10004814,Office Supplies,Supplies,6,833.6999999999999,18,259.14,86.86,1
OFF-SU-10004818,Office Supplies,Supplies,3,295.05,10,16.65,32.76,1
OFF-SU-10004822,Office Supplies,Supplies,2,242.19,9,16.74,15.34,1
OFF-SU-10004846,Office Supplies,Supplies,6,591.33,28,-104.19,52.87,1
OFF-SU-10004848,Office Supplies,Supplies,6,832.506,24,-166.854,145.77,1
OFF-SU-10004872,Office Supplies,Supplies,5,425.124,15,103.824,41.82,1
OFF-SU-10004873,Office Supplies,Supplies,1,74.28,2,16.32,7.09,1
OFF-SU-10004884,Office Supplies,Supplies,3,195.052,13,49.8641,15.15,1
OFF-SU-10004888,Office Supplies,Supplies,2,474.9,10,42.6,13.17,1
OFF-SU-10004899,Office Supplies,Supplies,4,252.56,14,60.48,31.33,1
OFF-SU-10004902,Office Supplies,Supplies,3,112.35,7,36.96,10.68,1
OFF-SU-10004904,Office Supplies,Supplies,4,116.512,12,-9.008,11.38,1
OFF-SU-10004911,Office Supplies,Supplies,3,723.8399999999999,16,324.48,98.22,1
OFF-SU-10004919,Office Supplies,Supplies,1,112.0791,7,-48.7809,5.04,1
OFF-SU-10004932,Office Supplies,Supplies,1,17.6,4,-22.88,0.84,1
OFF-SU-10004938,Office Supplies,Supplies,4,505.404,14,-25.896,36.05,1
OFF-SU-10004980,Office Supplies,Supplies,7,967.56,24,143.88,153.46,1
OFF-TEN-10000025,Office Supplies,Storage,16,5634.54,32,799.98,624.44,1
OFF-TEN-10000360,Office Supplies,Storage,12,566.166,28,241.086,69.67,1
OFF-TEN-10000433,Office Supplies,Storage,10,4145.688,23,919.938,480.96,1
OFF-TEN-10000703,Office Supplies,Storage,9,693.888,14,94.128,48.34,1
OFF-TEN-10000766,Office Supplies,Storage,4,189.6,8,0.0,33.32,1
OFF-TEN-10000794,Office Supplies,Storage,13,1746.225,41,-193.485,161.46,1
OFF-TEN-10000827,Office Supplies,Storage,7,1301.061,11,105.801,60.07,1
OFF-TEN-10000894,Office Supplies,Storage,9,627.75,29,94.44,56.53,1
OFF-TEN-10001031,Office Supplies,Storage,11,1066.455,22,163.575,108.42,1
OFF-TEN-10001129,Office Supplies,Storage,16,1246.248,33,-467.4419999999999,142.64,1
OFF-TEN-10001160,Office Supplies,Storage,9,1044.579,21,10.749000000000002,83.78,1
OFF-TEN-10001480,Office Supplies,Storage,7,1323.456,25,482.706,201.7,1
OFF-TEN-10001585,Office Supplies,Storage,8,181.83,14,54.15,18.05,1
OFF-TEN-10002065,Office Supplies,Storage,9,931.866,23,-95.544,123.64,1
OFF-TEN-10002817,Office Supplies,Storage,9,276.318,14,58.33800000000001,26.81,1
OFF-TEN-10002835,Office Supplies,Storage,13,3315.006,20,367.806,314.55,1
OFF-TEN-10003089,Office Supplies,Storage,13,2983.68,23,471.39,286.57,1
OFF-TEN-10003127,Office Supplies,Storage,10,259.794,19,88.79400000000001,27.36,1
OFF-TEN-10003148,Office Supplies,Storage,9,3389.388,19,-257.472,277.26,1
OFF-TEN-10003211,Office Supplies,Storage,12,180.612,14,62.592,15.56,1
OFF-TEN-10003948,Office Supplies,Storage,14,399.3,29,39.99000000000001,38.08,1
OFF-TEN-10004194,Office Supplies,Storage,12,2638.356,23,996.846,263.8,1
OFF-TEN-10004210,Office Supplies,Storage,7,767.232,15,367.632,77.24,1
OFF-TEN-10004270,Office Supplies,Storage,12,1945.32,19,-374.58,160.67,1
OFF-WIL-10000146,Office Supplies,Binders,5,571.356,13,130.656,80.50999999999999,1
OFF-WIL-10000164,Office Supplies,Binders,11,766.9920000000001,22,-321.348,78.72,1
OFF-WIL-10000390,Office Supplies,Binders,14,409.464,38,-120.636,51.67,1
OFF-WIL-10000604,Office Supplies,Binders,13,267.072,32,-100.608,21.96,1
OFF-WIL-10000777,Office Supplies,Binders,9,496.125,21,79.065,59.75,1
OFF-WIL-10000979,Office Supplies,Binders,16,239.61,51,49.88999999999999,20.3,1
OFF-WIL-10000986,Office Supplies,Binders,8,192.468,22,9.648,9.9,1
OFF-WIL-10001069,Office Supplies,Binders,16,134.06400000000002,35,9.114,15.11,1
OFF-WIL-10001495,Office Supplies,Binders,5,51.756,9,7.476,4.63,1
OFF-WIL-10001801,Office Supplies,Binders,8,422.649,17,103.389,47.44,1
OFF-WIL-10001889,Office Supplies,Binders,10,49.377,13,19.737,4.89,1
OFF-WIL-10001979,Office Supplies,Binders,10,171.465,29,-60.825,18.83,1
OFF-WIL-10002153,Office Supplies,Binders,13,678.015,29,104.685,56.67,1
OFF-WIL-10002233,Office Supplies,Binders,13,288.585,45,-62.415,39.6,1
OFF-WIL-10002593,Office Supplies,Binders,12,88.038,16,21.318,10.97,1
OFF-WIL-10002772,Office Supplies,Binders,15,1005.609,38,119.829,94.89,1
OFF-WIL-10002787,Office Supplies,Binders,12,290.346,23,99.216,43.57,1
OFF-WIL-10002947,Office Supplies,Binders,11,202.713,35,13.713,22.42,1
OFF-WIL-10003299,Office Supplies,Binders,13,1597.968,35,60.76800000000001,142.05,1
OFF-WIL-10003308,Office Supplies,Binders,11,363.825,34,64.965,54.53,1
OFF-WIL-10003532,Office Supplies,Binders,13,1503.072,36,374.472,164.06,1
OFF-WIL-10003774,Office Supplies,Binders,11,139.32,23,28.92,21.33,1
OFF-WIL-10003933,Office Supplies,Binders,16,282.98699999999997,29,83.757,51.23,1
OFF-WIL-10004697,Office Supplies,Binders,9,283.836,23,76.836,27.04,1
OFF-XER-10000482,Office Supplies,Paper,5,127.788,6,2.687999999999999,11.6,1
OFF-XER-10000566,Office Supplies,Paper,1,73.224,8,-168.456,10.14,1
OFF-XER-10000641,Office Supplies,Paper,2,62.83200000000001,2,1.752000000000001,6.73,1
OFF-XER-10000846,Office Supplies,Paper,2,883.98,18,140.94,77.25999999999999,1
OFF-XER-10001429,Office Supplies,Paper,2,17.121,2,2.601,0.68,1
OFF-XER-10001454,Office Supplies,Paper,2,88.02,6,33.3,15.93,1
OFF-XER-10001513,Office Supplies,Paper,5,117.624,7,19.554,15.54,1
OFF-XER-10001746,Office Supplies,Paper,4,97.776,6,31.716,9.7,1
OFF-XER-10002256,Office Supplies,Paper,4,236.52,9,47.25,26.110000000000003,1
OFF-XER-10002848,Office Supplies,Paper,1,26.136,4,-50.544,1.27,1
OFF-XER-10002906,Office Supplies,Paper,3,54.12,4,12.96,4.37,1
OFF-XER-10002982,Office Supplies,Paper,4,159.03000000000003,9,15.66,10.56,1
OFF-XER-10003104,Office Supplies,Paper,3,36.288,4,-9.432,6.44,1
OFF-XER-10003203,Office Supplies,Paper,9,301.875,20,-50.325,46.83,1
OFF-XER-10003300,Office Supplies,Paper,5,274.512,14,9.912,27.05,1
OFF-XER-10003329,Office Supplies,Paper,2,119.325,5,11.025,11.81,1
OFF-XER-10003495,Office Supplies,Paper,2,152.898,7,-67.602,17.2,1
OFF-XER-10003600,Office Supplies,Paper,1,14.94,1,0.42,1.61,1
OFF-XER-10003901,Office Supplies,Paper,5,213.36,7,19.11,27.21,1
OFF-XER-10004012,Office Supplies,Paper,3,218.871,9,28.791,36.36,1
OFF-XER-10004042,Office Supplies,Paper,6,102.102,9,20.832000000000004,10.48,1
OFF-XER-10004519,Office Supplies,Paper,4,417.42,9,41.58,27.33,1
OFF-XER-10004820,Office Supplies,Paper,2,210.72,8,105.36,19.95,1
TEC-AC-10000007,Technology,Accessories,5,3078.72,12,1292.76,391.68,0
TEC-AC-10000023,Technology,Accessories,5,503.28,24,181.1808,85.26,0
TEC-AC-10000025,Technology,Accessories,1,134.892,2,-83.208,4.78,0
TEC-AC-10000051,Technology,Accessories,4,617.3964000000001,9,-119.1636,38.93,0
TEC-AC-10000053,Technology,Accessories,2,2234.6376,12,664.3176,254.92,0
TEC-AC-10000057,Technology,Accessories,5,557.814,19,107.6641,62.33,0
TEC-AC-10000086,Technology,Accessories,4,279.172,17,35.052,23.93,0
TEC-AC-10000089,Technology,Accessories,4,4486.125,21,1201.935,477.33,0
TEC-AC-10000097,Technology,Accessories,9,1261.14,32,177.88,176.45,0
TEC-AC-10000109,Technology,Accessories,9,1489.334,29,255.3144,151.93,0
TEC-AC-10000110,Technology,Accessories,3,385.0,10,107.8,45.06,0
TEC-AC-10000111,Technology,Accessories,6,412.9344,13,-87.8256,44.3,0
TEC-AC-10000115,Technology,Accessories,1,98.028,2,-19.632,11.29,0
TEC-AC-10000140,Technology,Accessories,5,1657.1519999999998,29,372.162,190.42,0
TEC-AC-10000151,Technology,Accessories,5,328.68,16,49.64,19.57,0
TEC-AC-10000152,Technology,Accessories,4,377.6,20,154.8,26.64,0
TEC-AC-10000158,Technology,Accessories,9,899.75,27,132.0833,82.53,0
TEC-AC-10000170,Technology,Accessories,4,910.5,14,318.71999999999997,63.32,0
TEC-AC-10000171,Technology,Accessories,5,248.29199999999997,12,91.0404,24.99,0
TEC-AC-10000199,Technology,Accessories,3,44.03,9,-2.0229999999999997,4.13,0
TEC-AC-10000203,Technology,Accessories,11,6596.74,45,2597.14,698.38,0
TEC-AC-10000212,Technology,Accessories,3,1014.024,10,10.823999999999998,119.73,0
TEC-AC-10000218,Technology,Accessories,2,191.376,6,-35.244,16.84,0
TEC-AC-10000221,Technology,Accessories,4,1919.115,19,173.20499999999998,143.13,0
TEC-AC-10000241,Technology,Accessories,3,675.136,20,68.736,48.93,0
TEC-AC-10000244,Technology,Accessories,6,3614.16,24,-289.20000000000005,420.71,0
TEC-AC-10000254,Technology,Accessories,5,1519.29,29,102.92999999999998,197.97,0
TEC-AC-10000258,Technology,Accessories,4,712.908,14,290.808,72.7,0
TEC-AC-10000263,Technology,Accessories,5,332.81600000000003,13,105.836,43.46,0
TEC-AC-10000264,Technology,Accessories,1,400.32,4,112.08,20.62,0
TEC-AC-10000269,Technology,Accessories,6,897.8274,36,-403.5726,88.55,0
TEC-AC-10000271,Technology,Accessories,1,136.608,2,-191.272,9.07,0
TEC-AC-10000284,Technology,Accessories,4,445.8221999999999,12,88.3422,60.05,0
TEC-AC-10000290,Technology,Accessories,4,96.418,15,29.197,8.67,0
TEC-AC-10000303,Technology,Accessories,3,239.94,7,52.3869,20.04,0
TEC-AC-10000317,Technology,Accessories,3,943.92,12,213.83999999999995,148.22,0
TEC-AC-10000332,Technology,Accessories,5,964.1982,19,11.158200000000004,63.41,0
TEC-AC-10000335,Technology,Accessories,5,2047.3,13,242.9,125.24,0
TEC-AC-10000336,Technology,Accessories,5,429.76,18,163.72,39.879999999999995,0
TEC-AC-10000342,Technology,Accessories,1,38.256,3,-13.404,4.12,0
TEC-AC-10000354,Technology,Accessories,4,577.8240000000001,20,-533.376,62.15,0
TEC-AC-10000358,Technology,Accessories,6,888.966,24,196.0284,89.28,0
TEC-AC-10000376,Technology,Accessories,9,6401.46,41,2565.5,952.93,0
TEC-AC-10000387,Technology,Accessories,3,75.1,6,1.2015999999999998,6.56,0
TEC-AC-10000394,Technology,Accessories,2,404.25,7,173.67000000000002,32.65,0
TEC-AC-10000397,Technology,Accessories,6,946.38,25,92.5716,100.01,0
TEC-AC-10000398,Technology,Accessories,7,2878.5057,31,-652.7043,224.63,0
TEC-AC-10000420,Technology,Accessories,8,6268.248,40,2542.8066,853.15,0
TEC-AC-10000422,Technology,Accessories,2,753.48,13,233.22,107.45,0
TEC-AC-10000431,Technology,Accessories,4,307.56,13,78.5,59.45,0
TEC-AC-10000450,Technology,Accessories,4,811.599,11,194.829,70.74000000000001,0
TEC-AC-10000462,Technology,Accessories,1,295.8,4,70.92,16.18,0
TEC-AC-10000474,Technology,Accessories,8,1893.574,27,438.974,271.51,0
TEC-AC-10000483,Technology,Accessories,8,2607.912,24,-9.288000000000004,375.32,0
TEC-AC-10000487,Technology,Accessories,2,25.96,5,5.5165,1.56,0
TEC-AC-10000494,Technology,Accessories,7,693.297,15,295.047,53.11,0
TEC-AC-10000499,Technology,Accessories,2,416.0688,5,118.7688,59.01,0
TEC-AC-10000501,Technology,Accessories,5,2251.86,15,17.15999999999999,309.71,0
TEC-AC-10000510,Technology,Accessories,2,110.712,3,46.632000000000005,8.08,0
TEC-AC-10000512,Technology,Accessories,1,250.38,3,120.15,33.77,0
TEC-AC-10000519,Technology,Accessories,2,580.5840000000001,10,33.983999999999995,60.51,0
TEC-AC-10000521,Technology,Accessories,4,80.78,8,16.156,6.14,0
TEC-AC-10000530,Technology,Accessories,3,827.04,8,115.68,112.02,0
TEC-AC-10000540,Technology,Accessories,2,187.38,8,-83.16,35.589999999999996,0
TEC-AC-10000575,Technology,Accessories,5,522.58,12,197.14,43.79,0
TEC-AC-10000580,Technology,Accessories,4,1039.87,14,43.194599999999994,112.65,0
TEC-AC-10000588,Technology,Accessories,2,173.976,6,43.476,13.26,0
TEC-AC-10000596,Technology,Accessories,5,1520.3100000000002,18,348.51,177.71,0
TEC-AC-10000598,Technology,Accessories,1,22.48,2,-18.56,1.17,0
TEC-AC-10000633,Technology,Accessories,1,229.2,2,36.66,18.83,0
TEC-AC-10000639,Technology,Accessories,4,3130.875,13,742.515,551.62,0
TEC-AC-10000642,Technology,Accessories,5,579.3849,22,169.5249,60.64,0
TEC-AC-10000657,Technology,Accessories,1,228.78,2,36.6,63.82,0
TEC-AC-10000682,Technology,Accessories,6,321.846,20,106.176,57.74,0
TEC-AC-10000692,Technology,Accessories,7,1358.36,29,26.68,115.79,0
TEC-AC-10000710,Technology,Accessories,3,296.64,18,127.5552,35.87,0
TEC-AC-10000712,Technology,Accessories,2,2598.2999999999997,10,1065.3,136.89,0
TEC-AC-10000736,Technology,Accessories,8,1615.798,21,540.7324,257.45,0
TEC-AC-10000742,Technology,Accessories,3,682.3845,23,80.7045,105.85,0
TEC-AC-10000763,Technology,Accessories,5,961.024,14,277.544,120.09,0
TEC-AC-10000766,Technology,Accessories,1,20.432,2,-16.368,1.82,0
TEC-AC-10000815,Technology,Accessories,4,216.315,7,61.965,14.45,0
TEC-AC-10000827,Technology,Accessories,6,1825.56,28,-126.60000000000002,196.09,0
TEC-AC-10000844,Technology,Accessories,8,2362.722,31,676.5204,292.23,0
TEC-AC-10000857,Technology,Accessories,2,1210.1625,6,7.762500000000017,51.81,0
TEC-AC-10000860,Technology,Accessories,6,984.249,27,-326.33099999999996,86.57000000000001,0
TEC-AC-10000861,Technology,Accessories,7,2948.256,13,172.626,286.37,0
TEC-AC-10000863,Technology,Accessories,6,1411.92,24,154.8,132.89,0
TEC-AC-10000865,Technology,Accessories,6,1442.448,24,-116.832,210.49,0
TEC-AC-10000866,Technology,Accessories,7,8702.5152,43,-455.1948,973.09,0
TEC-AC-10000873,Technology,Accessories,2,130.94400000000002,4,22.824,11.8,0
TEC-AC-10000883,Technology,Accessories,4,385.388,15,136.988,92.83,0
TEC-AC-10000887,Technology,Accessories,3,341.70959999999997,9,46.3296,29.55,0
TEC-AC-10000890,Technology,Accessories,10,5110.144,32,1463.424,575.76,0
TEC-AC-10000892,Technology,Accessories,7,1890.0,22,622.8,195.54,0
TEC-AC-10000896,Technology,Accessories,6,763.7325,15,25.7325,78.03999999999999,0
TEC-AC-10000926,Technology,Accessories,1,59.976,3,11.9952,7.78,0
TEC-AC-10000927,Technology,Accessories,4,491.836,17,32.989,53.29,0
TEC-AC-10000929,Technology,Accessories,4,276.828,7,128.568,39.64,0
TEC-AC-10000957,Technology,Accessories,6,1805.704,34,94.824,263.61,0
TEC-AC-10000990,Technology,Accessories,3,2098.88,16,881.5296,308.31,0
TEC-AC-10000991,Technology,Accessories,4,582.6759999999999,13,57.3278,33.69,0
TEC-AC-10001002,Technology,Accessories,1,168.93,3,-125.01,14.3,0
TEC-AC-10001013,Technology,Accessories,10,748.79,29,149.92829999999998,70.58,0
TEC-AC-10001022,Technology,Accessories,8,920.2125,28,29.812499999999996,108.81,0
TEC-AC-10001030,Technology,Accessories,4,258.495,14,-84.645,51.55,0
TEC-AC-10001032,Technology,Accessories,3,487.3049999999999,15,-20.295,41.36,0
TEC-AC-10001047,Technology,Accessories,1,169.44,1,84.72,57.38,0
TEC-AC-10001055,Technology,Accessories,8,1261.26,37,-152.88,100.86,0
TEC-AC-10001056,Technology,Accessories,7,8286.72,32,3894.72,610.36,0
TEC-AC-10001075,Technology,Accessories,1,201.816,4,-10.104,16.21,0
TEC-AC-10001076,Technology,Accessories,4,1001.7,21,460.74,169.22,0
TEC-AC-10001082,Technology,Accessories,5,1168.44,22,17.400000000000002,146.81,0
TEC-AC-10001089,Technology,Accessories,8,2356.83,29,1177.98,202.74,0
TEC-AC-10001090,Technology,Accessories,8,848.9007,23,305.3635,73.57000000000001,0
TEC-AC-10001100,Technology,Accessories,5,3957.12,21,-821.4300000000001,367.05,0
TEC-AC-10001101,Technology,Accessories,4,190.772,16,5.155999999999999,21.88,0
TEC-AC-10001106,Technology,Accessories,1,63.2,4,-74.32,8.59,0
TEC-AC-10001109,Technology,Accessories,9,773.742,28,286.70439999999996,91.7,0
TEC-AC-10001114,Technology,Accessories,4,591.852,15,183.954,63.59,0
TEC-AC-10001142,Technology,Accessories,5,1722.2,24,15.800000000000004,98.37,0
TEC-AC-10001172,Technology,Accessories,5,517.792,23,179.232,36.02,0
TEC-AC-10001187,Technology,Accessories,6,1173.42,17,5.520000000000001,91.33,0
TEC-AC-10001197,Technology,Accessories,4,553.172,11,85.672,52.93,0
TEC-AC-10001221,Technology,Accessories,8,2186.24,35,416.64,190.79,0
TEC-AC-10001226,Technology,Accessories,6,865.053,21,-12.537,71.24,0
TEC-AC-10001243,Technology,Accessories,4,483.48,12,57.96,37.85,0
TEC-AC-10001246,Technology,Accessories,7,831.4639999999999,24,87.46400000000001,85.96,0
TEC-AC-10001251,Technology,Accessories,3,829.5,14,16.38,141.33,0
TEC-AC-10001254,Technology,Accessories,4,1944.6342,20,530.4342,235.37,0
TEC-AC-10001258,Technology,Accessories,4,5900.88,23,2773.11,490.26,0
TEC-AC-10001266,Technology,Accessories,8,299.0,26,113.1,38.07,0
TEC-AC-10001267,Technology,Accessories,5,467.22,18,143.76,40.39,0
TEC-AC-10001274,Technology,Accessories,5,1699.188,27,25.187999999999995,199.57,0
TEC-AC-10001278,Technology,Accessories,6,751.14,19,148.07999999999998,43.35,0
TEC-AC-10001284,Technology,Accessories,5,469.402,24,150.3748,65.69,0
TEC-AC-10001295,Technology,Accessories,2,531.804,6,200.424,48.19,0
TEC-AC-10001311,Technology,Accessories,4,816.9,17,316.76,50.02,0
TEC-AC-10001312,Technology,Accessories,5,808.4616,25,57.7116,110.26,0
TEC-AC-10001314,Technology,Accessories,8,1229.754,27,-11.997600000000006,161.37,0
TEC-AC-10001341,Technology,Accessories,8,2292.0,35,420.2000000000001,372.54,0
TEC-AC-10001348,Technology,Accessories,4,1877.1588,9,-326.5812,297.09,0
TEC-AC-10001352,Technology,Accessories,9,1356.6285,31,-171.3615,153.92,0
TEC-AC-10001355,Technology,Accessories,2,891.7560000000001,6,99.036,87.73,0
TEC-AC-10001364,Technology,Accessories,5,433.568,18,123.608,38.12,0
TEC-AC-10001383,Technology,Accessories,3,364.854,15,53.7285,21.11,0
TEC-AC-10001402,Technology,Accessories,3,272.52,6,103.5,34.01,0
TEC-AC-10001405,Technology,Accessories,5,2126.952,15,642.852,177.67,0
TEC-AC-10001406,Technology,Accessories,1,115.89,1,45.18,6.79,0
TEC-AC-10001407,Technology,Accessories,6,395.472,19,24.592,41.879999999999995,0
TEC-AC-10001410,Technology,Accessories,4,1772.6799999999998,26,478.4,299.88,0
TEC-AC-10001432,Technology,Accessories,5,1641.15,21,722.106,202.09,0
TEC-AC-10001438,Technology,Accessories,8,1280.8584,35,88.0584,159.6,0
TEC-AC-10001441,Technology,Accessories,6,866.8799999999999,24,172.8,47.22,0
TEC-AC-10001445,Technology,Accessories,3,42.42,14,8.9082,3.15,0
TEC-AC-10001455,Technology,Accessories,1,242.856,4,-137.664,97.89,0
TEC-AC-10001463,Technology,Accessories,5,980.31,21,156.27,135.13,0
TEC-AC-10001465,Technology,Accessories,9,1184.032,34,319.61600000000004,114.58,0
TEC-AC-10001486,Technology,Accessories,6,1238.04,30,64.44,269.09,0
TEC-AC-10001491,Technology,Accessories,8,858.08,32,-1.4399999999999995,140.29,0
TEC-AC-10001500,Technology,Accessories,5,2332.4295,28,-331.21049999999997,365.51,0
TEC-AC-10001539,Technology,Accessories,4,1247.844,17,377.5528,212.81,0
TEC-AC-10001542,Technology,Accessories,3,107.912,10,14.924,10.68,0
TEC-AC-10001552,Technology,Accessories,5,1154.664,25,47.2815,235.45,0
TEC-AC-10001553,Technology,Accessories,5,373.78,26,24.8054,37.32,0
TEC-AC-10001564,Technology,Accessories,4,970.86,23,371.94,121.09,0
TEC-AC-10001566,Technology,Accessories,4,3431.82,14,617.4,487.29,0
TEC-AC-10001590,Technology,Accessories,2,125.0,5,30.0,11.55,0
TEC-AC-10001592,Technology,Accessories,1,51.624,2,-30.996,2.1,0
TEC-AC-10001600,Technology,Accessories,4,854.7,16,327.66,59.849999999999994,0
TEC-AC-10001606,Technology,Accessories,7,1799.82,21,497.9502,146.68,0
TEC-AC-10001608,Technology,Accessories,2,78.4665,5,-10.4835,10.34,0
TEC-AC-10001611,Technology,Accessories,2,363.36,8,101.52,49.22,0
TEC-AC-10001616,Technology,Accessories,5,1745.295,32,107.535,97.08,0
TEC-AC-10001635,Technology,Accessories,3,148.03199999999998,15,24.672,8.44,0
TEC-AC-10001636,Technology,Accessories,6,1040.04,27,176.58,83.37,0
TEC-AC-10001639,Technology,Accessories,7,622.8825,23,-127.1475,55.83,0
TEC-AC-10001660,Technology,Accessories,3,709.41,17,276.42,125.05,0
TEC-AC-10001664,Technology,Accessories,3,423.1542,8,-47.4858,53.67,0
TEC-AC-10001666,Technology,Accessories,5,1027.62,22,164.34,97.22,0
TEC-AC-10001688,Technology,Accessories,5,781.632,14,59.792,58.21,0
TEC-AC-10001696,Technology,Accessories,2,206.7,9,63.6,18.02,0
TEC-AC-10001703,Technology,Accessories,3,493.695,9,-105.435,64.07,0
TEC-AC-10001705,Technology,Accessories,4,1159.2,26,216.96,176.0,0
TEC-AC-10001714,Technology,Accessories,7,789.822,23,211.8159,76.97,0
TEC-AC-10001719,Technology,Accessories,5,388.056,19,138.776,32.33,0
TEC-AC-10001720,Technology,Accessories,1,228.78,2,34.26,29.08,0
TEC-AC-10001728,Technology,Accessories,6,459.648,20,76.448,52.06,0
TEC-AC-10001735,Technology,Accessories,9,751.032,31,-30.167999999999996,95.45,0
TEC-AC-10001745,Technology,Accessories,1,61.8,2,14.82,12.2,0
TEC-AC-10001748,Technology,Accessories,1,79.5,2,15.9,0.85,0
TEC-AC-10001754,Technology,Accessories,6,1348.92,20,464.52,115.94,0
TEC-AC-10001756,Technology,Accessories,6,585.072,22,225.152,127.55,0
TEC-AC-10001765,Technology,Accessories,3,991.38,13,49.400000000000006,123.14,0
