ProductID,Category,Sub-Category,NumberOfCustomers,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost
TEC-AC-10000335,Technology,Accessories,5,2047.3,13,242.89999999999998,125.24
TEC-AC-10000336,Technology,Accessories,5,429.76,18,163.72,39.879999999999995
TEC-AC-10000342,Technology,Accessories,1,38.256,3,-13.404,4.12
TEC-AC-10000354,Technology,Accessories,4,577.8240000000001,20,-533.376,62.15
TEC-AC-10000358,Technology,Accessories,6,888.966,24,196.0284,89.28
TEC-AC-10000376,Technology,Accessories,9,6401.46,41,2565.5,952.93
TEC-AC-10000387,Technology,Accessories,3,75.1,6,1.2015999999999998,6.56
TEC-AC-10000394,Technology,Accessories,2,404.25,7,173.67000000000002,32.65
TEC-AC-10000397,Technology,Accessories,6,946.38,25,92.5716,100.01
TEC-AC-10000398,Technology,Accessories,7,2878.5057,31,-652.7043,224.63
TEC-AC-10000420,Technology,Accessories,8,6268.248,40,2542.8066,853.15
TEC-AC-10000422,Technology,Accessories,2,753.48,13,233.22,107.45
TEC-AC-10000431,Technology,Accessories,4,307.56,13,78.5,59.45
TEC-AC-10000450,Technology,Accessories,4,811.599,11,194.829,70.74000000000001
TEC-AC-10000462,Technology,Accessories,1,295.8,4,70.92,16.18
TEC-AC-10000474,Technology,Accessories,8,1893.574,27,438.974,271.51
TEC-AC-10000483,Technology,Accessories,8,2607.912,24,-9.288000000000004,375.32
TEC-AC-10000487,Technology,Accessories,2,25.96,5,5.5165,1.56
TEC-AC-10000494,Technology,Accessories,7,693.297,15,295.047,53.11
TEC-AC-10000499,Technology,Accessories,2,416.0688,5,118.7688,59.01
TEC-AC-10000501,Technology,Accessories,5,2251.86,15,17.15999999999999,309.71
TEC-AC-10000510,Technology,Accessories,2,110.71199999999999,3,46.632000000000005,8.08
TEC-AC-10000512,Technology,Accessories,1,250.38,3,120.15,33.77
TEC-AC-10000519,Technology,Accessories,2,580.5840000000001,10,33.983999999999995,60.51
TEC-AC-10000521,Technology,Accessories,4,80.78,8,16.156,6.14
TEC-AC-10000530,Technology,Accessories,3,827.04,8,115.68,112.02
TEC-AC-10000540,Technology,Accessories,2,187.38000000000002,8,-83.16,35.589999999999996
TEC-AC-10000575,Technology,Accessories,5,522.58,12,197.14000000000001,43.79
TEC-AC-10000580,Technology,Accessories,4,1039.8700000000001,14,43.194599999999994,112.65
TEC-AC-10000588,Technology,Accessories,2,173.976,6,43.476,13.26
TEC-AC-10000596,Technology,Accessories,5,1520.3100000000002,18,348.51,177.71
TEC-AC-10000598,Technology,Accessories,1,22.48,2,-18.56,1.17
TEC-AC-10000633,Technology,Accessories,1,229.2,2,36.66,18.83
TEC-AC-10000639,Technology,Accessories,4,3130.875,13,742.515,551.62
TEC-AC-10000642,Technology,Accessories,5,579.3849,22,169.5249,60.64
TEC-AC-10000657,Technology,Accessories,1,228.78,2,36.6,63.82
TEC-AC-10000682,Technology,Accessories,6,321.846,20,106.17599999999999,57.74
TEC-AC-10000692,Technology,Accessories,7,1358.3600000000001,29,26.68,115.79
TEC-AC-10000710,Technology,Accessories,3,296.64,18,127.5552,35.87
TEC-AC-10000712,Technology,Accessories,2,2598.2999999999997,10,1065.3,136.89
TEC-AC-10000736,Technology,Accessories,8,1615.798,21,540.7324,257.45
TEC-AC-10000742,Technology,Accessories,3,682.3845,23,80.7045,105.85
TEC-AC-10000763,Technology,Accessories,5,961.024,14,277.544,120.09
TEC-AC-10000766,Technology,Accessories,1,20.432,2,-16.368,1.82
TEC-AC-10000815,Technology,Accessories,4,216.315,7,61.965,14.45
TEC-AC-10000827,Technology,Accessories,6,1825.56,28,-126.60000000000002,196.09
TEC-AC-10000844,Technology,Accessories,8,2362.7219999999998,31,676.5204,292.23
TEC-AC-10000857,Technology,Accessories,2,1210.1625,6,7.762500000000017,51.81
TEC-AC-10000860,Technology,Accessories,6,984.249,27,-326.33099999999996,86.57000000000001
TEC-AC-10000861,Technology,Accessories,7,2948.256,13,172.626,286.37
TEC-AC-10000863,Technology,Accessories,6,1411.92,24,154.8,132.89000000000001
TEC-AC-10000865,Technology,Accessories,6,1442.4479999999999,24,-116.832,210.49
TEC-AC-10000866,Technology,Accessories,7,8702.5152,43,-455.1948,973.09
TEC-AC-10000873,Technology,Accessories,2,130.94400000000002,4,22.824,11.8
TEC-AC-10000883,Technology,Accessories,4,385.388,15,136.988,92.83
TEC-AC-10000887,Technology,Accessories,3,341.70959999999997,9,46.3296,29.55
TEC-AC-10000890,Technology,Accessories,10,5110.144,32,1463.424,575.76
TEC-AC-10000892,Technology,Accessories,7,1890.0,22,622.8,195.54
TEC-AC-10000896,Technology,Accessories,6,763.7325,15,25.7325,78.03999999999999
TEC-AC-10000926,Technology,Accessories,1,59.976,3,11.9952,7.78
TEC-AC-10000927,Technology,Accessories,4,491.83599999999996,17,32.989,53.29
TEC-AC-10000929,Technology,Accessories,4,276.828,7,128.568,39.64
TEC-AC-10000957,Technology,Accessories,6,1805.704,34,94.82400000000001,263.61
TEC-AC-10000990,Technology,Accessories,3,2098.88,16,881.5296,308.31
TEC-AC-10000991,Technology,Accessories,4,582.6759999999999,13,57.3278,33.69
TEC-AC-10001002,Technology,Accessories,1,168.93,3,-125.01,14.3
TEC-AC-10001013,Technology,Accessories,10,748.79,29,149.92829999999998,70.58
TEC-AC-10001022,Technology,Accessories,8,920.2125,28,29.812499999999996,108.81
TEC-AC-10001030,Technology,Accessories,4,258.495,14,-84.645,51.55
TEC-AC-10001032,Technology,Accessories,3,487.30499999999995,15,-20.295,41.36
TEC-AC-10001047,Technology,Accessories,1,169.44,1,84.72,57.38
TEC-AC-10001055,Technology,Accessories,8,1261.26,37,-152.88,100.86
TEC-AC-10001056,Technology,Accessories,7,8286.72,32,3894.72,610.36
TEC-AC-10001075,Technology,Accessories,1,201.816,4,-10.104,16.21
TEC-AC-10001076,Technology,Accessories,4,1001.7,21,460.74,169.22
TEC-AC-10001082,Technology,Accessories,5,1168.44,22,17.400000000000002,146.81
TEC-AC-10001089,Technology,Accessories,8,2356.83,29,1177.98,202.74
TEC-AC-10001090,Technology,Accessories,8,848.9007,23,305.3635,73.57000000000001
TEC-AC-10001100,Technology,Accessories,5,3957.12,21,-821.4300000000001,367.05
TEC-AC-10001101,Technology,Accessories,4,190.77200000000002,16,5.155999999999999,21.88
TEC-AC-10001106,Technology,Accessories,1,63.2,4,-74.32,8.59
TEC-AC-10001109,Technology,Accessories,9,773.742,28,286.70439999999996,91.7
TEC-AC-10001114,Technology,Accessories,4,591.852,15,183.954,63.59
TEC-AC-10001142,Technology,Accessories,5,1722.2,24,15.800000000000004,98.37
TEC-AC-10001172,Technology,Accessories,5,517.792,23,179.232,36.02
TEC-AC-10001187,Technology,Accessories,6,1173.42,17,5.520000000000001,91.33
TEC-AC-10001197,Technology,Accessories,4,553.172,11,85.672,52.93
TEC-AC-10001221,Technology,Accessories,8,2186.24,35,416.64,190.79
TEC-AC-10001226,Technology,Accessories,6,865.053,21,-12.537,71.24
TEC-AC-10001243,Technology,Accessories,4,483.48,12,57.96,37.85
TEC-AC-10001246,Technology,Accessories,7,831.4639999999999,24,87.46400000000001,85.96
TEC-AC-10001251,Technology,Accessories,3,829.5,14,16.38,141.33
TEC-AC-10001254,Technology,Accessories,4,1944.6342,20,530.4342,235.37
TEC-AC-10001258,Technology,Accessories,4,5900.88,23,2773.11,490.26
TEC-AC-10001266,Technology,Accessories,8,299.0,26,113.1,38.07
TEC-AC-10001267,Technology,Accessories,5,467.21999999999997,18,143.76,40.39
TEC-AC-10001274,Technology,Accessories,5,1699.188,27,25.187999999999995,199.57
TEC-AC-10001278,Technology,Accessories,6,751.14,19,148.07999999999998,43.35
TEC-AC-10001284,Technology,Accessories,5,469.402,24,150.3748,65.69
TEC-AC-10001295,Technology,Accessories,2,531.804,6,200.424,48.19
TEC-AC-10001311,Technology,Accessories,4,816.9,17,316.76,50.02
TEC-AC-10001312,Technology,Accessories,5,808.4616,25,57.711600000000004,110.25999999999999
TEC-AC-10001314,Technology,Accessories,8,1229.754,27,-11.997600000000006,161.37
TEC-AC-10001341,Technology,Accessories,8,2292.0,35,420.20000000000005,372.54
TEC-AC-10001348,Technology,Accessories,4,1877.1588000000002,9,-326.5812,297.09
TEC-AC-10001352,Technology,Accessories,9,1356.6285,31,-171.3615,153.92
TEC-AC-10001355,Technology,Accessories,2,891.7560000000001,6,99.036,87.73
TEC-AC-10001364,Technology,Accessories,5,433.568,18,123.608,38.12
TEC-AC-10001383,Technology,Accessories,3,364.854,15,53.7285,21.11
TEC-AC-10001402,Technology,Accessories,3,272.52,6,103.5,34.01
TEC-AC-10001405,Technology,Accessories,5,2126.9519999999998,15,642.852,177.67
TEC-AC-10001406,Technology,Accessories,1,115.89,1,45.18,6.79
TEC-AC-10001407,Technology,Accessories,6,395.472,19,24.592,41.879999999999995
TEC-AC-10001410,Technology,Accessories,4,1772.6799999999998,26,478.40000000000003,299.88
TEC-AC-10001432,Technology,Accessories,5,1641.1499999999999,21,722.106,202.09
TEC-AC-10001438,Technology,Accessories,8,1280.8584,35,88.0584,159.6
TEC-AC-10001441,Technology,Accessories,6,866.8799999999999,24,172.8,47.22
TEC-AC-10001445,Technology,Accessories,3,42.42,14,8.9082,3.15
TEC-AC-10001455,Technology,Accessories,1,242.856,4,-137.664,97.89
TEC-AC-10001463,Technology,Accessories,5,980.31,21,156.27,135.13
TEC-AC-10001465,Technology,Accessories,9,1184.032,34,319.61600000000004,114.58
TEC-AC-10001486,Technology,Accessories,6,1238.04,30,64.44,269.09
TEC-AC-10001491,Technology,Accessories,8,858.08,32,-1.4399999999999995,140.29
TEC-AC-10001500,Technology,Accessories,5,2332.4295,28,-331.21049999999997,365.51
TEC-AC-10001539,Technology,Accessories,4,1247.844,17,377.5528,212.81
TEC-AC-10001542,Technology,Accessories,3,107.912,10,14.924000000000001,10.68
TEC-AC-10001552,Technology,Accessories,5,1154.664,25,47.2815,235.45
TEC-AC-10001553,Technology,Accessories,5,373.78,26,24.8054,37.32
TEC-AC-10001564,Technology,Accessories,4,970.86,23,371.94,121.09
TEC-AC-10001566,Technology,Accessories,4,3431.82,14,617.4,487.28999999999996
TEC-AC-10001590,Technology,Accessories,2,125.0,5,30.0,11.55
TEC-AC-10001592,Technology,Accessories,1,51.624,2,-30.996,2.1
TEC-AC-10001600,Technology,Accessories,4,854.7,16,327.66,59.849999999999994
TEC-AC-10001606,Technology,Accessories,7,1799.82,21,497.9502,146.68
TEC-AC-10001608,Technology,Accessories,2,78.4665,5,-10.4835,10.34
TEC-AC-10001611,Technology,Accessories,2,363.36,8,101.52,49.22
TEC-AC-10001616,Technology,Accessories,5,1745.295,32,107.535,97.08
TEC-AC-10001635,Technology,Accessories,3,148.03199999999998,15,24.672,8.44
TEC-AC-10001636,Technology,Accessories,6,1040.04,27,176.58,83.37
TEC-AC-10001639,Technology,Accessories,7,622.8825,23,-127.1475,55.83
TEC-AC-10001660,Technology,Accessories,3,709.41,17,276.42,125.05000000000001
TEC-AC-10001664,Technology,Accessories,3,423.1542,8,-47.4858,53.67
TEC-AC-10001666,Technology,Accessories,5,1027.62,22,164.34,97.22
TEC-AC-10001688,Technology,Accessories,5,781.632,14,59.792,58.21
TEC-AC-10001696,Technology,Accessories,2,206.7,9,63.6,18.02
TEC-AC-10001703,Technology,Accessories,3,493.695,9,-105.435,64.07
TEC-AC-10001705,Technology,Accessories,4,1159.2,26,216.96,176.0
TEC-AC-10001714,Technology,Accessories,7,789.822,23,211.8159,76.97
TEC-AC-10001719,Technology,Accessories,5,388.056,19,138.776,32.33
TEC-AC-10001720,Technology,Accessories,1,228.78,2,34.26,29.08
TEC-AC-10001728,Technology,Accessories,6,459.648,20,76.448,52.06
TEC-AC-10001735,Technology,Accessories,9,751.032,31,-30.167999999999996,95.45
TEC-AC-10001745,Technology,Accessories,1,61.8,2,14.82,12.2
TEC-AC-10001748,Technology,Accessories,1,79.5,2,15.9,0.85
TEC-AC-10001754,Technology,Accessories,6,1348.92,20,464.52,115.94
TEC-AC-10001756,Technology,Accessories,6,585.072,22,225.15200000000002,127.55
TEC-AC-10001765,Technology,Accessories,3,991.3800000000001,13,49.400000000000006,123.14
TEC-AC-10001767,Technology,Accessories,6,927.768,25,37.9905,120.16
TEC-AC-10001772,Technology,Accessories,6,718.65,45,280.2735,68.75999999999999
TEC-AC-10001791,Technology,Accessories,2,207.69,7,14.489999999999998,41.86
TEC-AC-10001792,Technology,Accessories,2,246.24,8,19.68,27.07
TEC-AC-10001830,Technology,Accessories,5,1707.6,13,-423.62,199.42000000000002
TEC-AC-10001831,Technology,Accessories,1,57.072,3,-52.848,5.65
TEC-AC-10001835,Technology,Accessories,8,900.7614,25,-7.488600000000009,129.99
TEC-AC-10001838,Technology,Accessories,7,5119.744000000001,26,2155.8922000000002,585.0
TEC-AC-10001840,Technology,Accessories,5,758.1587999999999,23,151.6488,97.1
TEC-AC-10001874,Technology,Accessories,3,551.908,11,89.985,91.86
TEC-AC-10001876,Technology,Accessories,2,552.48,9,154.68,81.76
TEC-AC-10001904,Technology,Accessories,7,954.528,33,422.898,88.17999999999999
TEC-AC-10001907,Technology,Accessories,3,365.3496,13,82.59960000000001,52.08
TEC-AC-10001908,Technology,Accessories,6,2799.72,32,719.928,336.78000000000003
TEC-AC-10001942,Technology,Accessories,3,339.9,11,111.87,27.72
TEC-AC-10001948,Technology,Accessories,9,1214.912,35,112.41199999999999,143.07
TEC-AC-10001949,Technology,Accessories,2,2066.64,8,185.76,468.66
TEC-AC-10001950,Technology,Accessories,3,318.56,11,6.16,30.59
TEC-AC-10001951,Technology,Accessories,1,89.76,3,-49.38,1.71
TEC-AC-10001956,Technology,Accessories,2,359.70000000000005,7,91.124,14.85
TEC-AC-10001974,Technology,Accessories,1,124.056,2,-53.784,15.25
TEC-AC-10001987,Technology,Accessories,6,948.8238,25,130.5738,104.92
TEC-AC-10001990,Technology,Accessories,8,3772.036,45,1081.3804,328.09999999999997
TEC-AC-10001995,Technology,Accessories,5,3462.9447,16,928.0646999999999,444.19
TEC-AC-10001998,Technology,Accessories,6,207.896,11,62.7686,22.27
TEC-AC-10002001,Technology,Accessories,6,2879.82,21,763.1523,242.67
TEC-AC-10002006,Technology,Accessories,6,556.452,39,126.1611,45.74
TEC-AC-10002013,Technology,Accessories,3,703.76,19,147.44,148.26
TEC-AC-10002014,Technology,Accessories,3,404.64,10,168.54,40.51
TEC-AC-10002015,Technology,Accessories,2,1360.2160000000001,9,449.416,185.49
TEC-AC-10002017,Technology,Accessories,4,844.6500000000001,9,337.86,100.97
TEC-AC-10002018,Technology,Accessories,5,88.074,14,32.2938,6.8100000000000005
TEC-AC-10002025,Technology,Accessories,1,39.2,5,-38.3,5.66
TEC-AC-10002048,Technology,Accessories,2,77.50399999999999,7,-110.51599999999999,10.01
TEC-AC-10002049,Technology,Accessories,14,13756.536,60,4425.3432,1933.08
TEC-AC-10002076,Technology,Accessories,4,1497.0,29,20.95799999999999,157.37
TEC-AC-10002086,Technology,Accessories,4,1784.025,24,794.025,139.35
TEC-AC-10002110,Technology,Accessories,4,205.71200000000002,12,-27.088,42.410000000000004
TEC-AC-10002122,Technology,Accessories,3,980.28,12,58.67999999999999,224.84
TEC-AC-10002130,Technology,Accessories,2,90.624,4,27.144,13.15
TEC-AC-10002134,Technology,Accessories,3,105.14399999999999,9,0.8087999999999997,6.63
TEC-AC-10002145,Technology,Accessories,1,69.786,1,-22.104,8.33
TEC-AC-10002148,Technology,Accessories,1,512.28,9,86.94,25.83
TEC-AC-10002153,Technology,Accessories,1,275.68,10,-227.52,79.83
TEC-AC-10002158,Technology,Accessories,5,1155.66,14,322.8,81.92
TEC-AC-10002159,Technology,Accessories,3,1307.36,10,392.15999999999997,122.23
TEC-AC-10002167,Technology,Accessories,8,357.0,25,23.25,72.83
TEC-AC-10002170,Technology,Accessories,11,952.592,35,101.05199999999999,158.52
TEC-AC-10002172,Technology,Accessories,8,2258.04,36,1.92,358.57
TEC-AC-10002204,Technology,Accessories,5,795.0,20,23.4,115.13
TEC-AC-10002217,Technology,Accessories,7,443.68,25,1.879999999999999,40.78
TEC-AC-10002218,Technology,Accessories,3,414.9,6,8.28,52.55
TEC-AC-10002219,Technology,Accessories,6,1731.432,28,582.872,156.06
TEC-AC-10002221,Technology,Accessories,9,866.2275,37,-51.74250000000001,69.05
TEC-AC-10002224,Technology,Accessories,1,148.16,10,-166.84,29.03
TEC-AC-10002243,Technology,Accessories,7,1760.8355999999999,25,308.0856,157.1
TEC-AC-10002244,Technology,Accessories,7,6239.5704,32,-154.02960000000002,821.49
TEC-AC-10002253,Technology,Accessories,4,2659.84,16,398.976,253.43
TEC-AC-10002255,Technology,Accessories,11,2075.883,38,445.683,217.44
TEC-AC-10002257,Technology,Accessories,11,4569.871999999999,41,175.43199999999996,367.94
TEC-AC-10002263,Technology,Accessories,2,899.28,8,116.88,119.14999999999999
TEC-AC-10002289,Technology,Accessories,3,909.6,16,154.56,100.84
TEC-AC-10002295,Technology,Accessories,1,61.02,2,23.76,7.61
TEC-AC-10002305,Technology,Accessories,6,324.0,18,58.32,33.0
TEC-AC-10002308,Technology,Accessories,6,2327.48,31,605.12,219.63
TEC-AC-10002322,Technology,Accessories,3,1329.51,13,278.85,154.27
TEC-AC-10002323,Technology,Accessories,11,884.0,44,38.012,101.69
TEC-AC-10002324,Technology,Accessories,11,1356.4278,26,-74.87219999999999,103.67
TEC-AC-10002331,Technology,Accessories,5,232.764,26,72.5676,26.71
TEC-AC-10002335,Technology,Accessories,13,3210.2766,46,-590.2938,244.37
TEC-AC-10002340,Technology,Accessories,2,890.352,8,-1068.528,118.11000000000001
TEC-AC-10002345,Technology,Accessories,6,275.5,20,58.0,24.6
TEC-AC-10002348,Technology,Accessories,2,1489.8000000000002,13,223.47,212.95
TEC-AC-10002357,Technology,Accessories,5,914.352,33,212.112,100.61
TEC-AC-10002363,Technology,Accessories,3,726.6,10,152.4,52.4
TEC-AC-10002364,Technology,Accessories,1,517.08,2,149.94,54.67
TEC-AC-10002370,Technology,Accessories,11,537.688,31,125.2316,48.26
TEC-AC-10002380,Technology,Accessories,1,27.192,3,0.3399,1.11
TEC-AC-10002389,Technology,Accessories,1,162.0,4,38.88,17.6
TEC-AC-10002399,Technology,Accessories,6,361.38,20,102.708,45.71
TEC-AC-10002402,Technology,Accessories,8,2159.73,30,479.94,327.90999999999997
TEC-AC-10002455,Technology,Accessories,6,646.602,27,58.542,51.69
TEC-AC-10002458,Technology,Accessories,5,300.608,19,-18.592000000000002,29.78
TEC-AC-10002473,Technology,Accessories,11,1231.692,49,411.2262,127.56
TEC-AC-10002482,Technology,Accessories,4,316.953,15,-85.34700000000001,21.93
TEC-AC-10002522,Technology,Accessories,2,780.864,4,165.864,87.66
TEC-AC-10002530,Technology,Accessories,2,124.75800000000001,5,-19.392000000000003,8.47
TEC-AC-10002533,Technology,Accessories,11,5482.464,57,-4.925999999999998,634.33
TEC-AC-10002543,Technology,Accessories,1,161.16,4,70.8,21.48
TEC-AC-10002545,Technology,Accessories,1,197.856,3,-98.964,17.3
TEC-AC-10002550,Technology,Accessories,8,619.4159999999999,27,9.148499999999995,52.61
TEC-AC-10002558,Technology,Accessories,2,54.57599999999999,5,17.6235,2.77
TEC-AC-10002567,Technology,Accessories,9,1999.75,29,515.1356000000001,249.29
TEC-AC-10002568,Technology,Accessories,5,838.9158,20,191.51579999999998,50.18
TEC-AC-10002581,Technology,Accessories,1,37.35,2,-35.91,2.99
TEC-AC-10002600,Technology,Accessories,2,495.6,9,16.107,34.800000000000004
TEC-AC-10002601,Technology,Accessories,2,694.7085,5,-138.54149999999998,38.5
TEC-AC-10002607,Technology,Accessories,1,10.8,1,-10.26,2.33
TEC-AC-10002629,Technology,Accessories,5,1783.42,25,736.4200000000001,206.04
TEC-AC-10002637,Technology,Accessories,5,3743.7920000000004,22,21.5988,433.15
TEC-AC-10002647,Technology,Accessories,2,383.04,4,148.96,62.94
TEC-AC-10002649,Technology,Accessories,5,1378.887,20,285.687,212.93
TEC-AC-10002664,Technology,Accessories,10,2013.6480000000001,40,552.848,345.91
TEC-AC-10002670,Technology,Accessories,5,501.16499999999996,23,20.924999999999997,42.12
TEC-AC-10002688,Technology,Accessories,4,1006.3367999999999,14,233.1168,81.53999999999999
TEC-AC-10002702,Technology,Accessories,4,453.1878,6,-32.6322,59.769999999999996
TEC-AC-10002712,Technology,Accessories,9,1636.2359999999999,35,-71.06399999999996,134.24
TEC-AC-10002718,Technology,Accessories,6,265.538,21,5.1065,27.23
TEC-AC-10002719,Technology,Accessories,4,3130.9515,15,363.4515,323.37
TEC-AC-10002738,Technology,Accessories,10,3838.23,37,825.69,380.02
TEC-AC-10002749,Technology,Accessories,4,237.6,12,-15.120000000000001,27.42
TEC-AC-10002756,Technology,Accessories,3,472.58399999999995,9,-84.966,51.49
TEC-AC-10002760,Technology,Accessories,5,1321.056,21,-80.064,270.04
TEC-AC-10002795,Technology,Accessories,4,279.4914,16,-81.4686,28.42
TEC-AC-10002799,Technology,Accessories,10,1854.0240000000001,30,421.824,205.41
TEC-AC-10002800,Technology,Accessories,9,1619.676,34,514.897,149.41
TEC-AC-10002815,Technology,Accessories,1,158.58,3,22.2,9.61
TEC-AC-10002833,Technology,Accessories,6,547.0395,21,63.8295,79.69
TEC-AC-10002842,Technology,Accessories,10,4158.708,40,442.308,503.85
TEC-AC-10002844,Technology,Accessories,1,159.0,4,6.36,58.2
TEC-AC-10002850,Technology,Accessories,3,1265.1534,12,98.0334,121.72
TEC-AC-10002852,Technology,Accessories,3,423.45120000000003,6,-9.0888,32.72
TEC-AC-10002857,Technology,Accessories,3,83.44,14,11.473,7.83
TEC-AC-10002881,Technology,Accessories,2,138.6,4,6.84,17.93
TEC-AC-10002883,Technology,Accessories,9,1922.2296,35,655.9296,297.61
TEC-AC-10002884,Technology,Accessories,6,1992.933,26,615.453,274.29
TEC-AC-10002900,Technology,Accessories,2,232.155,6,24.435000000000002,12.39
TEC-AC-10002901,Technology,Accessories,4,535.23,19,21.09,84.1
TEC-AC-10002914,Technology,Accessories,4,3381.2415,16,646.2015000000001,497.64
TEC-AC-10002926,Technology,Accessories,8,1409.718,30,554.889,155.91
TEC-AC-10002938,Technology,Accessories,1,91.68,3,-68.76,13.16
TEC-AC-10002942,Technology,Accessories,6,1007.4,17,33.81,69.92
TEC-AC-10002996,Technology,Accessories,4,658.749,19,180.519,71.38
TEC-AC-10003023,Technology,Accessories,5,759.936,14,78.36840000000001,70.27
TEC-AC-10003027,Technology,Accessories,3,350.20399999999995,13,8.7551,52.67
TEC-AC-10003033,Technology,Accessories,10,10822.36,35,3085.0325000000003,1498.04
TEC-AC-10003034,Technology,Accessories,2,550.5906,13,-1.6494000000000009,38.0
TEC-AC-10003038,Technology,Accessories,13,477.93,57,64.7085,44.24
TEC-AC-10003044,Technology,Accessories,5,513.5,17,-70.96000000000001,56.61
TEC-AC-10003047,Technology,Accessories,6,1121.876,21,263.816,91.25
TEC-AC-10003052,Technology,Accessories,1,119.43,3,46.53,3.43
TEC-AC-10003063,Technology,Accessories,10,2683.85,35,184.57999999999998,280.18
TEC-AC-10003080,Technology,Accessories,4,1139.49,11,182.16,152.06
TEC-AC-10003081,Technology,Accessories,9,529.76,35,-93.24000000000001,39.36
TEC-AC-10003095,Technology,Accessories,6,2157.8340000000003,17,699.3462,213.32
TEC-AC-10003103,Technology,Accessories,5,951.48,12,123.47999999999999,92.42
TEC-AC-10003105,Technology,Accessories,5,345.192,13,120.812,23.86
TEC-AC-10003116,Technology,Accessories,8,536.05,32,189.57,88.86
TEC-AC-10003133,Technology,Accessories,1,13.616,2,3.5742,2.65
TEC-AC-10003159,Technology,Accessories,6,2565.6,19,30.620000000000005,315.89
TEC-AC-10003172,Technology,Accessories,5,745.965,18,176.26500000000001,79.53
TEC-AC-10003174,Technology,Accessories,5,2242.032,23,754.5300000000001,261.58
TEC-AC-10003180,Technology,Accessories,1,517.92,2,227.88,65.13
TEC-AC-10003198,Technology,Accessories,6,2450.16,29,630.468,227.72
TEC-AC-10003217,Technology,Accessories,10,2418.063,34,284.22299999999996,270.35
TEC-AC-10003237,Technology,Accessories,3,103.88,11,37.418,6.42
TEC-AC-10003262,Technology,Accessories,1,307.872,2,-118.068,56.19
TEC-AC-10003265,Technology,Accessories,6,6210.0,27,-496.79999999999995,613.99
TEC-AC-10003276,Technology,Accessories,4,2295.8352,12,92.99520000000001,87.53
TEC-AC-10003280,Technology,Accessories,8,563.812,21,66.2779,78.53
TEC-AC-10003289,Technology,Accessories,5,499.75,26,99.5502,50.36
TEC-AC-10003294,Technology,Accessories,4,528.58,19,63.08,56.45
TEC-AC-10003327,Technology,Accessories,6,2740.1400000000003,39,245.7,343.35
TEC-AC-10003334,Technology,Accessories,4,919.26,18,163.35,131.95
TEC-AC-10003335,Technology,Accessories,3,1102.2,10,198.3,69.67
TEC-AC-10003343,Technology,Accessories,4,481.43999999999994,17,216.24,48.52
TEC-AC-10003367,Technology,Accessories,3,1421.584,20,555.984,148.1
TEC-AC-10003399,Technology,Accessories,6,543.6,15,228.312,67.93
TEC-AC-10003400,Technology,Accessories,1,7.896,1,-2.184,2.59
TEC-AC-10003403,Technology,Accessories,4,4576.157999999999,18,759.9780000000001,301.55
TEC-AC-10003407,Technology,Accessories,5,433.3464,23,-80.7036,41.269999999999996
TEC-AC-10003408,Technology,Accessories,7,1114.6752,19,-15.634799999999991,151.21
TEC-AC-10003413,Technology,Accessories,6,2179.6632,11,427.69320000000005,248.38
TEC-AC-10003415,Technology,Accessories,5,4574.88,18,1829.52,421.39
TEC-AC-10003416,Technology,Accessories,2,283.8,10,8.4,15.48
TEC-AC-10003417,Technology,Accessories,1,341.73,3,34.11,56.41
TEC-AC-10003422,Technology,Accessories,1,101.952,2,-17.028,8.49
TEC-AC-10003433,Technology,Accessories,5,11.682,13,4.6035,1.25
TEC-AC-10003441,Technology,Accessories,7,355.95,22,5.4239999999999995,42.24
TEC-AC-10003447,Technology,Accessories,4,291.854,15,66.9665,44.41
TEC-AC-10003451,Technology,Accessories,2,76.1808,5,-3.1692,14.73
TEC-AC-10003454,Technology,Accessories,6,957.44,15,261.74,59.19
TEC-AC-10003463,Technology,Accessories,3,496.25999999999993,9,143.91,61.519999999999996
TEC-AC-10003469,Technology,Accessories,1,513.12,2,251.4,26.83
TEC-AC-10003487,Technology,Accessories,6,1009.65,27,52.230000000000004,107.78
TEC-AC-10003499,Technology,Accessories,5,194.54399999999998,20,53.268,19.400000000000002
TEC-AC-10003506,Technology,Accessories,3,3329.82,13,1331.85,368.6
TEC-AC-10003518,Technology,Accessories,4,3440.667,14,391.047,147.92
TEC-AC-10003533,Technology,Accessories,2,333.297,9,26.307,28.229999999999997
TEC-AC-10003548,Technology,Accessories,2,85.428,5,12.128,7.2
TEC-AC-10003554,Technology,Accessories,2,666.72,12,99.72,47.41
TEC-AC-10003556,Technology,Accessories,4,782.8800000000001,14,46.76,61.010000000000005
TEC-AC-10003569,Technology,Accessories,1,88.26,2,28.2,12.82
TEC-AC-10003570,Technology,Accessories,1,244.89,9,65.88,24.56
TEC-AC-10003571,Technology,Accessories,3,506.352,18,148.15200000000002,33.02
TEC-AC-10003577,Technology,Accessories,4,5051.61,27,-1069.56,495.94
TEC-AC-10003590,Technology,Accessories,5,626.5379999999999,25,212.298,31.3
TEC-AC-10003610,Technology,Accessories,6,1139.81,20,515.914,121.88000000000001
TEC-AC-10003611,Technology,Accessories,9,628.598,34,87.128,100.62
TEC-AC-10003614,Technology,Accessories,5,150.67000000000002,14,41.955799999999996,18.71
TEC-AC-10003615,Technology,Accessories,6,2647.26,16,749.3399999999999,233.42
